lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
8,0,86.53,7,31,3,1,2,0,0,1
8,0,65.0,9,15,2,1,0,0,0,1
28,0,130.8,6,13,4,2,1,0,3,0
55,1,58.94,1,25,4,3,1,0,0,1
3,0,79.0,2,2,4,1,0,0,0,1
175,0,162.9,10,28,4,2,2,0,5,0
57,1,135.9,8,10,4,2,0,0,0,1
9,2,154.4,3,18,4,3,2,0,0,1
22,0,140.0,5,20,3,2,0,0,0,1
12,1,160.2,9,28,4,2,0,0,4,1
10,2,106.5,8,20,4,3,1,3,0,1
43,0,85.5,8,31,3,4,0,0,0,1
204,3,76.5,8,12,4,4,0,0,0,1
16,1,118.0,2,19,3,2,1,0,0,1
21,0,127.0,3,12,4,1,0,0,0,1
166,2,118.8,10,6,4,3,1,0,0,0
31,1,152.1,8,3,4,2,0,0,0,0
20,0,75.0,10,18,3,1,2,0,3,1
129,2,151.84,8,3,4,5,2,0,3,1
6,0,87.78,7,19,4,2,0,3,0,0
1,1,89.0,4,16,4,1,0,3,0,1
2,0,131.0,4,23,4,1,0,0,0,1
1,0,79.0,11,26,2,1,0,0,0,1
134,0,133.2,8,23,4,4,0,0,3,0
25,0,125.5,4,17,4,2,2,0,0,1
1,2,113.6,8,20,4,3,2,0,0,1
273,0,109.0,7,17,3,2,0,1,0,0
41,0,69.29,12,27,3,5,2,0,0,1
20,0,149.0,10,4,4,3,0,0,0,1
59,0,75.0,10,29,3,2,0,0,0,1
282,0,76.67,10,10,3,1,2,0,0,1
85,0,125.0,9,30,3,3,0,1,0,1
56,0,140.4,6,4,4,1,0,0,3,0
5,1,72.75,12,24,4,2,0,3,0,1
16,0,76.0,3,8,2,3,0,0,3,1
9,0,143.6,4,12,4,5,0,0,3,0
159,0,65.0,4,9,3,1,1,0,0,1
0,0,109.0,10,5,4,0,1,0,0,1
279,0,110.0,10,12,3,3,0,0,0,0
42,0,72.0,8,15,3,1,1,0,0,0
18,2,88.0,11,17,4,3,0,3,0,1
52,0,60.0,11,12,3,3,2,0,3,1
34,0,113.85,3,24,4,3,1,3,0,0
174,0,90.95,9,8,3,3,0,0,3,1
21,0,91.0,2,6,4,1,0,0,0,0
98,1,52.7,12,29,3,3,0,0,0,1
36,0,87.3,1,28,4,2,0,0,3,0
17,3,73.88,10,1,4,2,0,0,0,1
6,1,83.2,8,14,4,3,2,0,0,1
36,1,90.09,9,25,4,0,2,0,0,1
4,1,0.0,2,15,1,1,1,0,0,1
1,1,79.0,6,13,4,1,1,3,0,1
34,0,81.0,6,19,4,1,2,0,0,0
3,1,0.0,11,25,1,2,0,0,0,1
39,0,129.7,9,25,4,0,1,0,0,0
24,2,207.0,4,14,4,3,0,0,5,1
86,0,82.45,8,4,4,3,2,0,3,0
53,0,135.9,8,4,4,3,1,0,0,0
0,0,0.0,7,20,4,1,0,1,0,1
104,0,75.0,12,3,3,3,0,0,0,1
127,0,105.3,5,22,4,1,2,0,0,0
3,0,145.0,3,17,4,2,0,0,3,0
20,2,93.0,2,7,4,1,2,0,0,1
275,0,110.0,4,17,3,0,2,1,0,0
338,1,90.67,10,7,3,2,1,0,0,1
221,0,65.0,10,17,3,1,2,0,0,1
74,0,109.0,9,18,3,2,0,1,0,1
108,2,104.0,12,25,4,2,2,0,0,1
125,2,136.0,9,7,4,4,0,0,0,1
10,0,66.0,2,4,2,1,0,0,0,1
19,2,129.0,9,25,4,0,1,3,0,1
102,1,150.45,5,5,4,3,1,0,4,1
27,0,85.0,10,16,3,0,2,0,0,1
175,0,126.9,9,18,4,0,2,0,0,0
80,1,96.3,6,23,4,1,0,0,0,1
69,0,120.0,6,12,4,4,2,0,0,0
115,0,61.0,2,27,3,2,2,0,0,0
5,0,0.0,10,21,4,1,0,0,0,1
4,0,64.0,1,25,2,0,1,0,0,1
224,1,65.0,10,2,3,2,1,0,1,1
1,0,90.0,3,11,2,1,0,0,0,1
105,0,75.0,10,12,4,3,0,0,0,0
43,2,135.9,9,9,4,1,0,0,0,1
1,1,175.0,7,8,4,1,0,0,3,1
50,0,112.5,4,8,4,2,0,0,0,0
2,0,127.0,6,30,4,1,0,3,0,1
69,0,120.0,6,12,3,4,2,0,0,0
13,1,97.0,1,16,4,1,0,0,3,1
37,1,90.95,11,11,4,4,0,0,0,1
26,1,89.0,4,11,4,0,1,3,0,1
3,1,47.5,4,23,3,1,2,0,0,1
88,1,158.4,9,16,4,2,0,0,3,1
18,1,80.85,11,19,4,1,0,0,0,1
1,1,145.0,7,3,4,3,2,0,0,1
14,0,87.12,5,31,4,3,0,0,0,1
94,1,85.5,4,13,4,2,0,3,0,1
158,1,90.0,11,25,4,2,0,0,0,0
32,0,96.0,12,4,4,0,2,0,0,1
12,0,68.0,11,2,3,5,1,0,0,1
25,1,90.98,9,21,4,3,1,0,3,1
17,0,97.7,11,27,4,3,2,0,0,0
302,1,65.6,8,2,4,8,2,0,1,1
237,1,116.62,9,13,4,11,4,0,3,0
5,1,58.0,12,9,3,3,0,0,0,1
120,1,89.25,5,2,4,3,1,3,0,0
65,0,94.5,3,18,4,2,0,3,0,0
94,0,117.9,8,23,4,2,0,0,0,0
28,0,74.08,3,7,4,5,2,0,3,1
199,0,77.89,12,28,4,4,2,0,3,0
83,1,154.7,8,1,4,3,1,0,0,1
86,1,76.5,4,2,4,1,2,3,0,0
104,2,91.6,12,25,4,1,2,0,1,1
14,2,89.0,11,18,4,2,0,3,0,1
0,0,99.0,5,29,4,0,1,3,0,1
101,0,61.5,12,31,3,3,1,0,3,1
54,3,118.33,11,5,4,1,2,3,0,1
70,0,100.0,6,3,3,2,0,0,0,1
175,1,85.5,7,23,4,1,1,3,0,1
40,1,145.35,3,23,4,4,0,0,3,0
183,1,110.0,9,8,3,3,0,0,0,0
89,1,74.8,12,22,4,3,2,3,0,1
31,0,81.9,3,14,4,1,1,0,1,1
35,1,175.5,10,15,4,1,1,0,3,1
35,0,85.5,9,17,3,1,1,0,0,1
81,0,116.1,5,7,4,1,2,3,0,1
221,1,76.5,8,11,4,5,0,0,0,0
6,1,87.7,1,10,4,14,6,0,0,1
0,1,112.0,2,23,4,4,0,0,0,1
16,0,91.8,12,29,4,3,1,3,0,1
80,0,79.2,12,7,4,3,0,3,0,0
263,0,110.0,10,21,3,2,0,0,0,0
9,1,125.27,8,14,4,1,2,0,0,1
4,1,240.0,3,25,4,1,0,0,5,1
18,1,62.83,2,22,4,5,1,3,0,1
79,2,126.0,12,9,4,2,1,0,3,1
11,1,127.6,8,19,4,1,0,0,1,1
1,0,60.0,2,28,3,1,2,0,0,0
80,0,168.3,9,15,4,3,1,0,3,1
0,1,76.47,6,27,4,4,1,0,0,1
8,1,188.01,10,29,4,1,2,0,5,1
65,1,68.85,7,10,4,2,0,0,0,0
5,0,92.0,3,2,4,1,0,0,0,1
205,0,90.0,5,29,3,1,2,0,0,0
96,0,108.0,10,3,4,1,1,3,0,0
10,2,136.14,9,12,4,5,2,0,0,0
207,0,183.0,12,30,3,2,1,1,0,1
137,2,117.3,12,24,4,3,2,1,0,1
11,1,148.0,12,29,4,3,0,0,3,1
71,1,79.2,12,5,4,2,1,3,0,1
84,0,75.34,3,30,3,4,1,0,0,1
1,1,86.43,12,27,3,5,2,0,0,1
141,1,163.8,9,23,4,2,0,0,3,1
72,0,159.3,8,29,4,1,1,0,3,0
85,0,76.5,7,24,4,3,2,0,0,0
38,0,125.62,11,5,4,1,2,0,3,0
103,0,115.0,4,19,3,2,0,0,0,0
186,2,130.05,8,6,4,6,2,0,3,0
22,3,109.1,11,18,4,2,0,0,1,1
176,0,143.1,9,15,4,3,0,0,0,0
120,0,94.86,4,5,4,4,0,0,4,0
31,1,77.47,6,26,4,1,2,0,0,1
265,0,100.3,10,9,4,3,2,0,0,0
166,0,100.12,8,18,4,6,2,0,0,0
167,1,104.4,10,26,4,5,2,0,3,0
44,0,90.0,11,2,3,4,0,0,0,1
118,0,110.0,6,6,3,3,1,0,0,1
36,1,81.62,10,21,4,4,1,0,1,1
16,2,85.78,12,2,4,2,1,3,0,1
0,0,79.0,7,20,2,1,0,0,0,1
143,0,106.0,7,18,2,3,1,0,4,1
4,0,55.0,11,27,3,2,1,0,0,1
1,0,90.0,9,9,2,3,0,0,0,1
64,0,105.3,7,17,4,2,2,0,0,0
102,2,86.4,12,6,4,2,0,0,0,0
277,1,89.14,9,5,3,5,2,1,0,1
138,1,138.5,8,22,3,1,2,1,0,1
60,1,65.0,10,12,3,3,1,0,0,1
288,0,67.25,12,22,4,5,2,0,1,0
101,0,80.75,10,23,3,1,2,0,0,1
17,1,166.0,7,8,4,2,0,0,3,0
28,2,99.87,10,12,4,2,1,0,0,1
6,0,0.0,12,10,4,2,0,1,0,1
88,1,165.75,11,6,4,2,2,0,0,0
7,0,120.0,10,26,4,1,0,3,0,1
39,0,115.5,6,18,3,3,2,1,0,1
29,1,67.5,11,16,3,3,0,0,0,1
5,0,123.5,4,24,4,2,2,0,0,1
16,0,124.8,5,19,3,1,0,0,3,1
29,0,85.0,9,17,3,1,1,3,0,0
0,0,95.5,8,31,2,2,1,0,0,1
134,1,119.85,6,9,4,5,2,0,0,0
168,0,72.25,8,8,3,3,1,0,0,1
51,2,108.0,12,5,4,2,1,0,0,1
37,1,146.33,10,20,4,3,0,0,0,0
62,2,68.72,10,19,4,4,1,0,0,1
30,0,117.0,3,5,3,1,2,1,0,1
9,0,56.0,3,2,2,2,0,0,0,1
1,0,94.0,7,7,2,1,0,0,3,1
99,0,65.0,10,30,3,2,2,0,0,0
54,0,81.0,10,16,3,2,2,0,0,1
11,1,148.0,9,5,4,3,1,0,0,1
53,1,119.1,4,25,4,2,1,0,3,0
170,2,96.9,9,12,3,1,0,1,0,1
0,0,75.0,12,21,4,0,1,3,0,1
230,1,82.95,12,12,4,3,1,0,0,1
145,0,65.0,1,3,3,1,2,0,0,1
14,0,105.0,7,21,2,2,0,0,0,1
54,1,64.37,11,11,4,2,1,3,0,1
93,1,157.25,6,16,4,3,2,1,0,1
10,2,91.38,11,22,4,5,1,0,0,1
28,2,75.0,9,27,3,1,0,0,0,1
65,0,134.0,8,26,3,2,2,0,0,1
65,3,149.4,9,15,4,5,2,0,3,1
58,0,75.0,11,23,3,3,0,0,0,1
80,0,136.0,10,9,3,2,0,1,3,1
87,2,93.6,12,16,4,2,0,0,0,1
158,1,90.95,6,30,4,3,1,0,0,0
32,0,85.0,7,18,3,1,1,0,0,1
49,2,106.2,12,5,4,1,2,0,0,1
57,0,148.95,4,28,4,2,0,0,0,1
81,3,110.8,12,30,4,4,0,0,0,1
11,2,80.75,11,16,4,4,0,3,0,1
62,1,140.4,5,17,4,3,0,0,3,1
12,0,220.0,8,19,4,1,0,0,5,0
41,0,105.3,4,12,4,3,0,0,0,1
257,0,73.95,12,17,4,5,2,0,0,0
40,0,159.3,10,24,4,1,0,0,5,1
277,2,96.3,10,21,4,2,0,0,0,0
0,1,119.0,6,16,4,1,0,3,0,1
26,1,145.0,10,29,4,1,1,0,3,1
6,2,130.0,2,25,4,3,1,0,3,1
2,0,65.0,8,7,2,1,2,0,0,1
104,0,111.78,5,4,4,4,0,0,0,0
29,2,88.4,11,29,4,5,0,0,0,1
1,1,0.0,9,1,1,1,0,0,0,1
37,1,146.7,7,2,4,2,2,0,0,1
69,2,108.53,4,27,4,4,1,0,3,1
13,2,140.0,10,17,4,2,1,3,0,1
304,0,89.0,11,3,4,3,0,0,0,0
37,0,150.3,4,3,4,0,2,0,0,0
66,1,80.3,3,3,4,3,0,0,0,1
43,1,126.9,5,24,4,2,0,0,0,1
104,0,80.75,4,28,3,4,2,0,0,1
32,0,140.7,4,13,4,3,0,0,3,0
118,1,118.8,8,2,4,3,0,0,3,1
56,0,82.0,9,17,3,2,0,1,0,1
22,0,134.78,12,26,3,2,2,1,5,1
14,0,94.35,5,30,4,0,1,0,0,0
213,0,130.0,6,7,3,3,0,0,0,0
259,1,73.95,12,7,4,4,0,0,0,1
136,0,123.25,6,30,4,3,1,1,0,1
21,0,85.0,10,4,3,3,0,0,0,1
2,0,61.38,4,17,3,2,2,0,0,1
96,0,94.5,7,11,3,1,2,1,0,1
320,1,115.0,8,18,3,2,0,1,0,0
68,1,131.4,8,30,4,5,1,0,0,1
45,2,204.0,10,6,4,3,0,0,5,1
322,0,52.0,12,9,3,2,0,0,0,1
9,0,161.33,9,7,4,2,1,0,0,1
1,1,116.0,3,8,4,1,0,0,3,1
149,2,120.7,8,12,4,4,2,0,3,1
89,0,84.9,4,9,4,1,2,0,0,1
96,1,87.55,4,8,4,3,2,0,0,1
304,0,89.0,11,3,3,3,0,0,0,0
21,1,151.33,10,23,4,2,1,0,3,1
193,1,93.09,9,29,4,3,0,0,0,0
8,3,140.0,9,3,4,3,0,0,0,1
17,1,135.0,10,7,4,2,0,3,0,0
89,2,104.0,12,10,4,1,1,0,0,1
82,0,85.5,6,23,4,1,0,3,0,0
71,2,151.2,10,16,4,0,1,0,3,1
84,2,168.3,9,13,4,5,0,0,3,1
99,0,146.7,7,3,4,2,2,0,3,0
67,1,79.2,11,21,4,1,1,0,0,1
139,0,85.5,7,2,4,1,0,3,0,0
16,1,109.0,3,17,4,3,0,0,0,1
43,0,140.4,6,10,4,2,1,0,3,0
44,1,99.1,6,19,4,0,1,0,0,1
3,0,88.0,12,5,4,1,1,3,0,1
62,1,115.04,9,27,4,2,0,0,3,1
59,1,109.8,8,29,4,3,1,0,0,1
40,1,77.55,1,14,4,3,0,0,1,1
104,1,72.25,4,18,4,3,1,3,0,0
28,2,147.67,10,4,4,3,0,0,0,1
146,0,95.0,4,24,4,0,2,0,0,0
0,1,108.0,1,4,4,0,1,0,3,1
273,0,87.0,7,17,3,2,0,1,0,1
2,2,108.5,6,12,4,0,2,3,0,1
219,0,108.0,9,4,3,1,0,1,0,0
40,1,67.5,2,24,4,4,0,3,0,0
78,0,80.75,10,18,3,3,0,0,0,1
83,0,112.2,9,30,3,1,0,1,0,1
122,1,108.0,10,4,4,1,0,3,0,0
20,2,124.0,9,22,4,3,0,0,0,1
60,0,87.3,3,10,4,3,0,0,3,0
69,1,135.9,9,11,4,1,2,0,0,1
273,0,109.0,7,17,4,2,0,1,0,0
92,1,99.9,7,15,4,1,0,0,0,1
27,0,108.0,9,30,3,2,0,0,0,1
50,0,109.8,8,29,4,1,1,0,0,1
58,0,127.0,12,30,4,2,0,0,3,1
65,2,113.55,10,26,4,2,0,0,0,1
4,1,65.0,11,21,2,2,1,0,0,1
223,1,89.73,9,2,4,12,4,3,0,0
108,2,102.3,4,14,4,3,0,0,3,1
7,1,121.0,4,27,4,4,1,3,0,1
8,1,83.0,1,19,4,4,0,0,0,1
78,0,100.0,3,25,3,2,1,0,0,0
7,0,79.0,12,13,2,1,0,0,0,1
52,0,140.4,5,15,4,1,2,0,3,1
17,1,104.0,11,6,4,1,0,3,0,1
208,2,112.5,8,21,4,0,2,0,0,0
15,2,148.5,4,7,4,3,1,0,3,1
17,3,92.91,12,29,4,5,2,3,0,1
71,0,98.0,5,10,3,3,0,1,0,1
116,0,72.0,2,28,3,2,2,0,0,0
28,2,96.3,10,12,4,2,1,0,0,1
32,0,73.0,11,20,3,2,0,0,0,1
70,1,125.1,9,15,4,1,0,3,0,1
12,0,60.0,8,5,2,3,0,0,0,1
102,0,80.75,5,29,3,1,2,0,0,1
231,0,90.95,8,28,4,2,2,0,0,0
64,0,130.0,5,17,2,2,0,0,0,1
48,1,40.67,3,6,3,1,2,0,0,1
50,1,75.0,11,11,3,2,1,0,0,1
35,2,88.0,11,23,4,1,0,3,0,1
77,1,140.4,8,3,4,5,2,0,3,1
82,3,149.4,9,13,4,7,2,0,3,1
18,0,48.5,11,17,4,3,1,3,0,0
122,0,75.0,6,9,3,3,1,0,0,1
59,1,78.35,7,3,4,2,2,3,0,1
55,4,102.04,10,13,4,3,0,0,3,1
1,0,79.0,2,13,2,1,0,0,0,1
12,0,154.0,9,9,4,1,0,0,3,0
189,4,96.3,10,28,4,2,1,0,0,1
269,1,70.0,12,29,3,3,2,0,0,1
16,0,80.0,1,27,2,1,0,0,0,1
80,1,126.9,5,2,4,1,1,0,0,1
270,0,62.8,4,20,4,4,0,0,0,0
11,2,107.67,11,19,4,1,2,0,0,1
0,0,65.0,10,27,2,2,0,0,0,1
88,0,75.0,5,8,3,3,2,0,0,1
5,0,99.0,5,29,2,0,1,0,0,1
0,0,50.0,2,11,2,1,0,0,0,1
1,3,166.0,6,11,4,1,1,0,3,1
1,2,228.0,8,24,4,1,0,0,5,1
3,0,199.4,4,7,4,8,2,0,5,0
134,0,65.0,12,4,3,2,2,0,0,1
147,1,114.3,8,6,4,1,0,0,0,0
61,2,78.54,10,19,4,3,1,0,3,1
66,2,179.1,11,7,4,3,1,0,0,1
4,0,75.0,8,10,3,1,1,0,0,0
4,0,104.0,4,16,4,1,1,3,0,1
1,2,77.0,10,3,2,1,1,0,4,1
149,0,85.5,8,26,4,2,2,3,0,0
46,0,107.1,4,3,4,1,2,3,0,1
1,0,65.0,9,2,2,2,0,0,0,1
144,1,100.87,7,25,4,5,1,0,0,1
37,1,117.6,3,24,4,3,0,0,0,1
109,1,73.74,4,1,4,4,2,0,1,1
5,0,231.0,8,3,4,1,0,0,5,0
173,0,143.1,9,10,4,1,2,0,0,0
29,0,161.67,12,30,3,2,1,0,0,1
136,1,106.2,3,25,4,2,1,0,0,0
11,0,137.67,5,1,4,1,2,0,0,0
85,1,210.6,8,19,4,4,2,1,3,1
79,1,183.6,9,15,4,3,2,1,3,0
1,0,70.82,11,25,4,3,2,0,0,1
2,1,108.0,2,26,4,1,0,0,3,1
64,0,71.6,3,5,4,2,2,0,0,1
53,1,124.1,3,20,4,2,2,0,3,0
233,0,90.0,10,14,3,2,1,0,0,0
7,1,124.0,12,9,4,2,0,0,0,1
29,0,57.0,3,1,3,3,0,0,0,1
167,0,78.2,10,5,3,2,0,0,0,0
43,1,149.4,5,18,4,1,0,0,3,1
1,1,116.27,7,12,4,3,0,0,0,1
34,0,100.2,10,7,4,3,0,0,0,1
24,1,118.33,4,15,4,2,1,0,0,1
14,0,76.0,11,25,2,1,0,0,0,1
20,1,97.0,12,18,4,0,2,3,0,1
145,0,94.5,8,29,3,1,2,1,0,1
245,0,75.0,6,17,3,2,0,0,0,0
18,3,75.0,11,8,2,1,0,0,0,1
36,0,150.3,6,29,4,4,0,0,3,0
145,0,99.9,8,23,4,5,0,0,0,0
28,0,93.6,6,12,4,7,4,0,3,1
40,2,135.4,12,22,4,3,1,0,3,1
12,0,110.0,10,24,0,2,1,0,3,1
159,1,119.85,5,26,4,3,0,0,0,0
193,0,90.95,7,13,4,7,2,0,0,0
2,1,104.72,10,15,4,1,0,0,3,1
9,2,140.0,8,19,4,1,0,0,0,1
71,0,137.53,9,14,3,5,2,0,3,1
7,0,129.0,5,11,4,1,0,3,0,0
10,2,124.0,9,1,3,1,0,0,0,1
64,1,81.08,7,18,4,2,1,0,0,1
135,0,99.45,7,23,4,2,2,0,0,0
0,0,67.0,4,1,2,1,0,0,0,1
58,0,88.0,11,11,4,2,0,3,0,0
0,0,138.0,8,12,4,3,0,0,0,1
132,0,100.3,12,8,4,5,2,0,0,0
75,0,135.15,4,29,4,3,2,0,0,0
23,0,180.25,11,6,4,2,2,0,0,1
7,2,153.5,9,15,4,2,0,3,0,1
81,2,143.1,5,12,4,3,0,0,0,1
1,0,91.2,9,29,4,2,0,3,0,1
12,0,111.35,5,30,2,3,1,0,0,1
107,0,152.1,8,24,4,4,0,0,3,0
166,0,89.25,8,5,4,5,2,3,0,0
118,0,110.0,6,6,3,2,1,0,0,1
25,0,152.33,5,14,4,1,2,0,0,0
247,1,115.0,6,6,3,1,1,1,0,0
39,1,65.0,12,27,3,1,0,0,0,1
225,0,67.5,11,25,4,1,0,3,0,0
1,1,170.0,9,26,4,1,1,3,0,1
8,1,104.25,12,13,4,0,1,0,1,1
246,1,58.36,12,27,4,5,2,0,0,0
9,1,97.0,3,17,4,1,0,3,0,1
76,2,72.25,11,19,4,3,0,0,0,1
386,1,90.0,10,23,3,0,2,1,0,0
1,0,0.0,3,2,4,1,0,0,0,1
41,0,117.6,3,24,4,3,0,0,0,1
32,2,85.5,9,17,3,1,0,0,0,1
0,0,66.13,9,4,3,2,1,0,0,1
16,2,105.4,12,21,4,1,0,0,0,1
40,0,60.0,11,7,3,1,2,0,3,1
117,0,123.62,4,29,4,2,0,0,4,0
76,1,93.6,11,3,4,3,0,0,0,0
19,2,82.8,2,7,4,1,2,0,3,1
61,0,102.0,3,21,4,3,1,0,3,1
17,0,95.0,10,30,3,1,0,0,0,1
66,0,149.4,9,8,4,3,1,0,3,0
102,1,119.85,6,8,4,4,1,0,0,1
123,1,63.75,8,9,3,4,2,0,0,1
138,1,91.48,7,4,4,2,1,0,3,1
142,1,79.2,12,22,4,2,0,3,0,1
159,0,68.55,7,3,4,2,2,0,0,0
116,1,76.92,9,18,4,2,1,1,0,0
286,0,91.0,9,16,3,2,0,1,0,1
13,0,169.0,4,28,4,1,0,1,0,0
81,0,119.07,10,2,4,1,2,0,3,0
210,0,105.4,10,21,3,2,2,0,0,0
17,1,153.62,10,30,4,2,2,0,5,1
9,0,79.0,2,21,4,1,2,3,0,0
0,0,66.0,1,4,2,2,1,0,0,1
47,1,81.9,3,13,4,1,2,0,0,1
0,0,42.0,1,30,1,1,0,0,3,1
85,0,81.9,4,1,4,2,0,0,0,1
51,0,62.21,10,28,4,4,0,3,0,1
31,0,108.11,5,19,4,1,0,0,3,1
6,1,126.0,5,9,4,1,1,0,3,1
94,0,168.3,9,5,4,0,1,0,3,0
275,0,90.0,10,5,3,4,1,0,0,0
102,1,147.9,12,1,4,3,2,0,5,1
25,0,77.77,11,16,4,0,1,0,0,1
208,0,83.85,10,3,4,0,1,0,0,0
220,1,115.6,9,16,3,2,1,0,3,0
94,0,58.0,3,12,3,2,2,0,0,1
73,1,76.5,4,3,4,1,2,3,0,1
37,0,105.0,10,13,3,3,0,0,0,1
69,1,159.3,5,14,4,1,2,0,0,1
139,0,114.33,7,31,4,2,2,0,3,0
59,0,171.72,10,7,4,2,1,0,5,0
228,1,106.2,5,22,4,0,2,0,0,0
66,2,67.91,12,5,4,1,1,0,0,1
68,1,114.5,4,25,4,0,1,0,0,1
89,2,79.2,12,17,4,1,2,3,0,1
88,1,85.0,9,12,3,0,1,0,0,1
238,2,96.48,6,18,4,1,0,0,1,0
35,1,104.85,10,17,4,1,1,0,0,1
206,4,102.85,10,4,4,4,0,0,0,1
75,0,91.45,3,28,4,3,1,0,0,1
225,0,106.25,10,17,4,4,1,0,0,0
3,0,77.0,1,6,4,1,0,3,0,1
84,1,93.6,11,18,4,2,0,0,0,0
10,0,93.0,2,25,4,3,0,0,0,0
39,0,107.1,7,1,4,2,0,3,0,1
20,0,94.35,6,12,4,0,1,0,0,1
78,0,105.0,4,26,3,4,0,1,0,1
2,2,211.0,4,30,4,1,1,0,5,1
7,0,87.0,2,12,3,2,1,0,0,1
228,0,90.95,8,27,4,4,2,0,0,0
18,0,85.0,10,3,3,1,1,0,0,1
47,1,88.52,4,28,4,3,1,0,0,1
113,0,100.0,5,31,2,3,0,0,0,0
37,0,95.0,10,13,3,3,0,0,0,1
40,2,152.33,3,24,4,3,1,0,3,1
12,1,67.0,10,12,2,1,0,0,0,1
135,0,90.0,9,14,3,2,1,0,0,1
166,0,85.01,7,24,3,2,2,1,0,0
34,0,94.3,10,15,4,3,2,3,1,1
181,1,108.45,8,3,4,4,1,0,0,0
8,0,80.0,2,19,2,1,0,0,0,1
0,0,111.67,10,15,4,1,2,3,0,1
96,2,190.8,10,13,4,3,0,0,5,1
114,0,75.0,7,1,3,2,1,0,0,0
206,0,90.95,7,25,4,4,1,0,0,0
386,1,115.0,10,23,4,0,2,1,0,0
92,0,90.0,11,11,3,1,0,0,0,1
1,1,88.0,12,5,4,0,1,3,0,1
46,1,111.6,12,8,4,3,0,0,0,1
31,2,87.41,12,4,4,10,5,3,0,0
2,2,85.0,7,6,3,3,0,0,0,1
0,1,65.0,10,5,2,2,0,0,0,1
17,0,136.0,2,9,4,2,0,0,0,0
1,0,183.0,5,9,4,1,1,0,5,1
26,2,153.5,5,29,4,0,2,0,3,1
75,0,75.0,4,25,3,3,1,0,0,1
88,1,79.2,12,15,4,3,0,3,0,1
49,1,75.95,1,24,4,3,2,0,0,1
55,1,108.0,9,2,4,2,1,3,0,0
4,1,110.11,9,12,4,0,1,0,0,1
141,2,132.6,10,24,4,2,1,0,3,1
0,0,79.0,1,6,2,2,0,0,0,1
12,2,130.0,10,25,4,3,0,0,0,1
292,0,115.0,7,21,4,2,0,1,0,0
289,0,67.0,10,17,3,1,0,0,0,1
102,2,85.05,10,30,4,2,2,0,0,1
186,1,106.25,8,26,4,2,2,0,0,0
7,1,65.0,11,2,2,5,2,0,0,1
64,0,137.7,7,25,4,0,1,0,3,1
11,0,1.48,12,30,4,2,0,0,3,1
157,0,112.0,7,16,3,1,1,0,0,0
164,1,88.5,7,19,4,3,0,3,0,1
73,0,149.4,7,6,4,4,0,0,3,0
35,0,98.1,5,22,4,1,2,3,0,0
37,1,108.9,6,20,4,2,1,0,0,1
76,1,109.8,6,27,4,3,1,0,0,1
117,0,94.5,8,1,3,1,2,1,0,1
139,0,130.99,7,13,4,7,2,0,3,0
3,1,145.0,9,22,4,3,0,0,0,1
16,2,98.0,10,19,2,1,0,0,0,1
7,0,107.0,5,21,3,1,0,0,3,1
160,0,94.5,7,14,4,3,0,3,0,0
1,0,173.0,2,19,4,1,0,0,5,1
244,2,89.4,9,29,4,1,0,3,0,0
113,0,90.0,11,11,3,1,0,0,0,1
183,0,85.5,10,20,4,3,1,3,0,0
42,2,162.5,8,21,4,5,4,0,3,1
19,0,118.15,9,19,3,0,1,0,0,0
12,1,87.0,2,14,3,1,2,0,0,1
207,3,76.5,8,21,4,3,2,0,0,1
20,2,89.0,9,12,4,0,1,3,0,1
64,1,214.2,4,17,4,3,2,1,5,1
11,1,125.4,10,4,4,3,2,0,0,1
268,1,105.25,8,6,4,1,1,0,1,0
56,2,123.98,9,5,4,3,1,0,3,1
29,1,183.67,12,4,4,2,1,0,5,1
40,0,65.0,2,27,3,1,0,0,0,1
1,0,89.0,8,9,4,0,1,3,0,1
95,0,76.5,4,3,4,1,2,3,0,1
86,0,117.9,8,12,4,2,1,0,0,1
92,0,95.2,4,6,4,4,0,0,3,0
3,0,120.0,9,19,2,1,2,0,0,1
44,0,103.95,3,17,4,2,0,0,3,1
35,2,118.1,3,3,4,3,2,1,0,1
386,1,115.0,10,23,3,0,2,1,0,0
143,1,101.31,8,31,4,4,1,0,0,1
41,1,135.9,9,25,4,0,2,0,0,0
28,1,51.6,11,17,3,3,0,0,0,1
54,2,143.1,5,18,4,2,0,0,0,1
164,0,100.0,10,2,3,2,0,0,0,0
2,0,65.0,12,9,2,1,0,0,0,1
47,1,125.1,9,20,4,1,0,3,0,1
262,1,100.3,10,7,4,3,2,0,0,0
45,1,128.4,6,8,4,3,0,0,3,1
304,1,65.6,8,20,4,3,2,0,1,1
6,0,54.0,2,28,3,0,2,0,0,1
19,2,102.79,12,6,4,4,0,0,0,1
15,0,124.0,8,2,4,2,0,3,0,1
162,0,96.3,8,27,4,1,0,0,0,0
245,0,75.0,6,17,4,2,0,0,0,0
72,0,79.65,10,30,4,2,2,3,0,0
196,0,85.5,8,30,4,3,0,3,0,0
127,0,84.15,12,29,3,3,1,0,0,1
166,2,89.25,10,12,4,3,1,0,0,1
104,1,135.9,5,17,4,3,0,0,0,1
0,0,106.28,9,15,4,1,0,3,0,1
